MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RM,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_Stucco,Exterior 1st_Wd Sdng,Exterior 2nd_AsphShn,Exterior 2nd_BrkFace,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Alley_Pave,Land Contour_HLS,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR3,Lot Config_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_GrnHill,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Garage Type_2Types,Garage Type_Basment,Garage Type_BuiltIn,Misc Feature_Elev,Misc Feature_Othr,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_New,Sale Type_Oth,MS SubClass,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin SF 2,Total Bsmt SF,Heating QC,Electrical,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Area,Wood Deck SF,Open Porch SF,Screen Porch,Pool Area,SalePrice,Age,Mod_Age
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,160,21.0,1680,4,4,3,5,5,356.0,3,3.0,3.0,0.0,3.0,350.0,0.0,630.0,3,5,0,1302,0.0,2,1,3,1,3,6,8,0,0.0,1972.0,1.0,264.0,0,0,0,0,111750,36,36
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,110.0,14300,4,4,5,9,5,1095.0,5,5.0,3.0,4.0,6.0,1373.0,0.0,2846.0,5,5,0,2696,1.0,2,1,3,1,5,10,8,2,4.0,2003.0,3.0,958.0,220,150,0,0,500000,7,6
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,60,65.0,10616,3,4,3,7,5,0.0,4,4.0,3.0,0.0,1.0,0.0,0.0,628.0,5,5,0,1356,0.0,2,1,3,1,4,6,8,1,4.0,2007.0,3.0,484.0,100,24,0,0,177439,1,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,96.0,11308,3,4,3,9,5,154.0,5,5.0,3.0,0.0,6.0,936.0,0.0,1104.0,5,5,0,2184,1.0,2,1,3,1,5,10,8,1,4.0,2008.0,3.0,836.0,0,102,0,0,335000,1,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,80.0,10480,4,4,3,7,6,660.0,3,3.0,3.0,0.0,5.0,403.0,0.0,803.0,3,5,0,1964,0.0,2,1,4,1,3,8,8,1,4.0,1976.0,2.0,483.0,0,69,0,0,205000,32,32
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,35.0,5118,3,4,3,8,5,0.0,4,4.0,3.0,4.0,6.0,926.0,0.0,1312.0,4,5,0,1321,1.0,1,0,1,1,4,4,8,1,3.0,1990.0,2.0,484.0,0,64,0,0,212000,17,17
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,44.0,3811,3,4,5,8,5,186.0,4,5.0,3.0,4.0,6.0,1373.0,0.0,1594.0,5,5,0,1646,1.0,2,0,2,1,4,5,8,1,4.0,2004.0,3.0,525.0,128,53,155,0,246000,6,5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0.0,10825,3,4,3,7,7,174.0,4,4.0,3.0,0.0,6.0,747.0,0.0,1260.0,3,5,0,1260,1.0,2,0,3,1,3,6,8,0,0.0,1983.0,1.0,598.0,152,0,0,0,181900,25,25
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50.0,5500,4,4,3,5,7,0.0,3,3.0,3.0,0.0,2.0,234.0,692.0,926.0,3,5,390,1316,1.0,1,0,3,1,3,6,8,0,0.0,1974.0,1.0,484.0,0,0,0,0,130000,81,9
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,60.0,9600,4,4,3,5,7,0.0,3,2.0,2.0,0.0,1.0,0.0,0.0,264.0,5,5,0,1432,0.0,2,0,2,1,3,7,8,0,0.0,1910.0,1.0,360.0,270,0,0,0,132000,97,5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,60,75.0,9317,4,4,3,7,5,0.0,4,4.0,4.0,0.0,6.0,497.0,0.0,779.0,5,5,0,1958,1.0,2,1,3,1,4,7,8,1,3.0,1994.0,2.0,499.0,202,93,0,0,220000,13,6
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0.0,11838,4,4,3,8,5,0.0,4,4.0,3.0,0.0,1.0,0.0,0.0,1753.0,5,5,0,1788,0.0,2,0,3,1,5,7,8,1,3.0,2001.0,2.0,522.0,202,151,0,0,236500,8,8
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,60,75.0,8004,3,4,3,8,5,110.0,4,4.0,3.0,0.0,6.0,544.0,0.0,832.0,5,5,0,1935,1.0,2,1,3,1,3,8,8,0,0.0,2009.0,3.0,552.0,0,150,0,0,263435,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,60.0,6876,4,4,3,6,6,0.0,3,3.0,3.0,0.0,1.0,0.0,0.0,1272.0,3,5,697,1969,0.0,2,0,4,1,3,9,7,1,4.0,1938.0,1.0,400.0,0,34,0,0,141000,70,50
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,60,0.0,8396,3,4,3,7,5,196.0,4,4.0,3.0,0.0,1.0,0.0,0.0,847.0,5,5,0,1986,0.0,2,1,4,1,4,9,8,1,4.0,2003.0,3.0,434.0,120,48,0,0,213000,5,5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,20,73.0,9803,4,4,3,7,5,0.0,4,4.0,3.0,0.0,1.0,0.0,0.0,1214.0,5,5,0,1214,0.0,2,0,2,1,4,6,8,0,0.0,2010.0,2.0,520.0,0,25,0,0,179781,1,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,48.0,6240,4,4,3,8,5,176.0,4,4.0,3.0,0.0,6.0,846.0,0.0,1342.0,5,5,0,1342,1.0,2,0,2,1,4,6,8,1,4.0,2007.0,3.0,550.0,0,35,0,0,234250,2,1
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0.0,15498,3,4,3,8,6,0.0,4,4.0,3.0,0.0,5.0,1165.0,400.0,1565.0,3,5,0,2898,1.0,2,0,2,1,4,10,8,1,4.0,1976.0,3.0,665.0,0,72,0,0,287000,32,32
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,60,0.0,12891,3,4,3,8,5,0.0,4,5.0,3.0,0.0,6.0,651.0,0.0,870.0,5,5,0,2004,1.0,2,1,4,1,4,8,8,1,4.0,2002.0,3.0,644.0,0,48,0,0,257500,7,7
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60.0,6180,4,4,3,6,5,0.0,3,3.0,3.0,0.0,1.0,0.0,0.0,960.0,3,5,0,986,0.0,1,0,2,1,3,5,8,1,4.0,1926.0,1.0,180.0,0,128,0,0,102000,81,57
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,57.0,7449,4,4,3,7,7,0.0,3,3.0,3.0,0.0,1.0,0.0,0.0,637.0,5,3,0,1108,0.0,1,0,3,1,4,6,8,1,4.0,1930.0,1.0,280.0,0,0,0,0,139400,77,57
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,60.0,10410,4,4,3,3,4,0.0,3,3.0,3.0,0.0,1.0,0.0,0.0,672.0,3,5,0,1214,0.0,1,0,3,1,3,6,8,0,0.0,1998.0,1.0,936.0,216,0,0,0,105000,91,56
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,95.0,15865,3,4,5,8,6,0.0,4,3.0,4.0,4.0,5.0,351.0,823.0,2217.0,5,5,0,2217,1.0,2,0,4,1,4,8,8,1,3.0,1970.0,1.0,621.0,81,207,224,0,268000,37,37
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80,0.0,19690,3,4,3,6,7,0.0,4,4.0,3.0,0.0,1.0,0.0,0.0,697.0,3,5,0,2201,0.0,2,0,4,1,4,8,8,1,4.0,1966.0,1.0,432.0,586,236,0,738,274970,40,40
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,43.0,3182,4,4,3,7,5,16.0,4,4.0,3.0,0.0,6.0,16.0,0.0,1220.0,5,5,0,1220,0.0,2,0,2,1,4,5,8,1,4.0,2005.0,3.0,397.0,100,16,0,0,180000,4,3
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,60.0,9600,4,4,3,7,9,0.0,3,3.0,3.0,0.0,3.0,141.0,0.0,689.0,5,5,0,1378,0.0,2,0,3,1,4,7,8,1,4.0,1928.0,1.0,360.0,0,0,0,0,161000,80,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,60.0,11100,4,4,3,4,7,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,930,0.0,1,0,2,1,4,6,8,0,0.0,1946.0,1.0,308.0,0,0,0,0,84900,64,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190,70.0,13587,4,4,3,5,5,0.0,3,3.0,3.0,0.0,3.0,532.0,0.0,988.0,3,5,0,988,1.0,1,0,2,1,3,5,8,0,0.0,1958.0,1.0,264.0,0,0,0,0,119000,52,52
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,85.0,11447,3,4,3,8,5,674.0,4,5.0,3.0,0.0,6.0,1571.0,0.0,1964.0,5,5,0,1964,1.0,2,1,3,1,4,7,8,1,4.0,2005.0,3.0,892.0,0,265,0,0,370000,3,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,64.0,7242,4,4,3,7,5,0.0,4,4.0,3.0,0.0,1.0,0.0,0.0,1270.0,5,5,0,1270,0.0,2,0,2,1,4,6,8,0,0.0,2005.0,2.0,524.0,0,96,0,0,175900,2,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,64.0,7018,4,4,3,5,5,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,2240,0.0,2,0,6,2,3,12,8,0,0.0,1979.0,1.0,528.0,154,0,0,0,142953,30,30
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,50.0,9466,2,4,3,8,5,0.0,4,4.0,3.0,4.0,2.0,457.0,1037.0,1494.0,5,5,0,1494,1.0,1,1,1,1,4,5,8,1,4.0,1994.0,3.0,478.0,0,30,217,0,279700,13,12
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,70.0,8400,4,4,3,5,5,0.0,3,2.0,3.0,0.0,4.0,623.0,0.0,1179.0,4,5,0,1364,0.0,1,1,3,1,3,6,8,1,4.0,1957.0,2.0,331.0,0,60,0,0,132000,49,49
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0.0,11050,4,4,3,9,5,204.0,4,5.0,3.0,0.0,6.0,904.0,0.0,1440.0,5,5,0,2153,1.0,2,1,3,1,5,8,8,2,5.0,2000.0,3.0,736.0,253,142,0,0,313000,9,9
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,60.0,11040,4,4,5,4,6,0.0,3,3.0,3.0,0.0,3.0,637.0,0.0,637.0,4,5,0,1336,0.0,1,1,3,1,3,7,8,0,0.0,1994.0,1.0,570.0,0,47,0,0,108000,86,56
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,60,60.0,6931,4,4,3,7,5,92.0,4,4.0,3.0,0.0,1.0,0.0,0.0,746.0,5,5,0,1656,0.0,2,1,3,1,4,7,8,1,4.0,2003.0,3.0,397.0,178,128,0,0,165400,5,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,65.0,12438,3,4,3,6,5,68.0,4,4.0,3.0,0.0,1.0,0.0,0.0,781.0,5,5,0,1499,0.0,2,1,3,1,4,6,8,1,3.0,1995.0,2.0,473.0,413,91,0,0,187000,11,11
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,174.0,15138,3,4,3,8,5,506.0,4,4.0,3.0,0.0,6.0,689.0,0.0,1462.0,5,5,0,2794,1.0,2,1,4,1,5,9,8,1,3.0,1995.0,3.0,810.0,0,146,0,0,403000,14,13
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0.0,12046,3,4,3,6,6,298.0,3,3.0,3.0,0.0,2.0,156.0,0.0,848.0,3,5,0,2030,0.0,2,1,4,1,4,8,8,1,3.0,1976.0,3.0,551.0,0,224,0,0,195000,31,31
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80,100.0,9600,3,4,3,6,5,291.0,3,3.0,3.0,0.0,5.0,600.0,0.0,1218.0,3,5,0,1254,1.0,1,0,3,1,3,6,8,1,4.0,1961.0,2.0,525.0,0,0,168,0,158500,46,46
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,90.0,11367,4,4,3,8,5,210.0,4,4.0,3.0,0.0,6.0,932.0,0.0,1065.0,5,5,0,1989,1.0,2,1,3,1,4,7,8,1,4.0,2002.0,3.0,586.0,199,60,0,0,255000,4,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,56.0,26073,3,4,3,5,5,0.0,3,3.0,3.0,0.0,3.0,1116.0,0.0,1898.0,5,4,0,1898,0.0,2,1,3,1,3,7,8,2,3.0,1956.0,1.0,484.0,0,51,0,0,236500,52,52
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,65.0,7150,4,4,3,5,6,52.0,3,3.0,3.0,0.0,4.0,725.0,0.0,988.0,3,5,0,988,1.0,1,0,3,1,3,5,8,0,0.0,1974.0,1.0,360.0,0,0,0,0,129250,41,41
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,100.0,15602,3,4,3,7,8,0.0,3,3.0,3.0,0.0,5.0,1247.0,0.0,1501.0,3,5,0,1801,1.0,2,0,1,1,3,6,8,2,3.0,1959.0,3.0,484.0,0,54,161,0,289000,51,13
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,76.0,10260,4,4,3,5,4,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,1872,0.0,2,2,4,2,3,8,8,0,0.0,1976.0,1.0,484.0,0,0,0,0,100000,32,32
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0.0,12728,4,4,3,8,5,256.0,4,4.0,3.0,0.0,6.0,1198.0,0.0,1531.0,5,5,0,2439,1.0,2,1,4,1,4,7,8,1,3.0,2001.0,3.0,560.0,184,121,0,0,275000,6,6
