MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Street_Pave,Alley_Grvl,Alley_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Misc Feature_Elev,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,MS SubClass,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,SalePrice,Age,Mod_Age
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,0.0,15957,3,4,5,6,6,0.0,3,3,4.0,3.0,4.0,6.0,1148.0,1.0,0.0,96.0,1244.0,3,5,0,0,1356,2.0,0.0,2,0,3,1,3,6,8,1,3.0,1977.0,3.0,528.0,3.0,3.0,3,1424,0,0,0,0,0,3.0,0,9,188000,30,30
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,80.0,9600,4,4,3,6,8,0.0,3,3,4.0,3.0,4.0,5.0,978.0,1.0,0.0,284.0,1262.0,5,5,0,0,1262,0.0,1.0,2,0,3,1,3,6,8,1,3.0,1976.0,2.0,460.0,3.0,3.0,3,298,0,0,0,0,0,0.0,0,5,181500,31,31
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,43.0,10667,2,4,3,7,6,0.0,4,3,4.0,3.0,0.0,6.0,385.0,5.0,344.0,70.0,799.0,5,5,834,0,1661,1.0,0.0,2,1,3,1,4,6,8,1,3.0,1996.0,2.0,550.0,3.0,3.0,3,158,61,0,0,0,0,0.0,0,4,212000,13,13
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,81.0,10530,4,4,3,7,5,68.0,3,3,3.0,3.0,0.0,1.0,0.0,1.0,0.0,945.0,945.0,3,5,912,0,1857,0.0,0.0,2,1,4,1,3,8,8,1,3.0,1978.0,2.0,482.0,3.0,3.0,3,400,105,0,0,0,0,4.0,0,7,188900,28,28
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,50.0,5000,4,4,3,3,3,0.0,2,2,2.0,2.0,0.0,2.0,299.0,1.0,0.0,367.0,666.0,2,5,0,0,666,0.0,1.0,1,0,2,1,4,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,52,0,0,0,0,3.0,0,4,64500,61,57
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0.0,17082,3,4,5,6,5,288.0,3,3,4.0,3.0,0.0,5.0,964.0,1.0,0.0,153.0,1117.0,5,5,864,0,1981,1.0,0.0,2,1,4,1,4,8,8,1,3.0,1978.0,3.0,522.0,3.0,3.0,3,336,104,0,0,0,0,0.0,0,5,230000,32,18
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,74.0,16287,4,4,3,5,6,0.0,3,4,3.0,3.0,0.0,5.0,130.0,4.0,105.0,666.0,901.0,3,5,450,0,1351,1.0,0.0,1,0,3,1,3,7,8,1,4.0,1975.0,1.0,576.0,3.0,3.0,1,0,0,43,0,100,0,0.0,0,7,122000,82,57
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,65.0,11050,4,4,3,5,5,0.0,3,3,3.0,3.0,0.0,2.0,488.0,1.0,0.0,517.0,1005.0,5,5,0,0,1005,0.0,0.0,1,0,2,1,3,6,8,1,3.0,1956.0,1.0,319.0,3.0,3.0,3,0,0,0,0,288,0,0.0,0,7,133500,50,50
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,50,60.0,10440,4,4,3,6,7,0.0,4,4,4.0,3.0,0.0,2.0,493.0,1.0,0.0,1017.0,1510.0,5,5,1208,0,2792,0.0,0.0,2,0,5,1,3,8,5,2,3.0,1920.0,1.0,520.0,2.0,3.0,3,0,547,0,0,480,0,3.0,1150,6,256000,88,58
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160,41.0,2665,4,4,3,5,7,0.0,3,3,4.0,3.0,0.0,5.0,318.0,1.0,0.0,232.0,550.0,3,5,550,0,1475,0.0,0.0,2,0,4,1,3,6,8,1,3.0,1976.0,1.0,336.0,3.0,3.0,3,92,26,0,0,0,0,0.0,0,5,129500,32,32
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,80.0,10389,4,4,3,8,5,320.0,4,3,4.0,3.0,0.0,6.0,1682.0,1.0,0.0,296.0,1978.0,5,5,0,0,1978,1.0,0.0,2,1,3,1,4,8,8,1,4.0,2003.0,2.0,850.0,3.0,3.0,3,188,25,0,0,0,0,0.0,0,5,318000,7,7
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,70.0,9658,3,4,3,8,5,383.0,4,3,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1598.0,1598.0,4,5,0,0,1606,0.0,0.0,2,0,3,1,4,6,8,1,4.0,2006.0,2.0,871.0,3.0,3.0,3,230,60,0,0,0,0,0.0,0,7,255900,3,3
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,63.0,7500,4,4,3,6,5,0.0,3,3,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1158.0,1158.0,5,5,0,0,1158,0.0,0.0,1,1,3,1,4,5,8,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,50,0,0,0,0,0.0,0,8,143500,5,5
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,79.0,14122,3,4,3,8,5,240.0,4,3,5.0,3.0,0.0,6.0,28.0,1.0,0.0,1794.0,1822.0,5,5,0,0,1822,0.0,0.0,2,0,3,1,5,8,8,1,4.0,2005.0,2.0,678.0,3.0,3.0,3,0,119,0,0,0,0,0.0,0,2,259000,5,4
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,21000,4,4,3,6,5,184.0,3,4,4.0,3.0,0.0,5.0,35.0,3.0,869.0,905.0,1809.0,3,5,0,0,2259,1.0,0.0,2,0,3,1,4,7,8,2,4.0,1953.0,1.0,450.0,3.0,3.0,3,166,120,192,0,0,0,3.0,0,10,217000,54,54
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,70.0,8737,3,4,3,6,7,0.0,3,3,4.0,3.0,0.0,3.0,300.0,1.0,0.0,765.0,1065.0,5,4,720,0,1635,0.0,0.0,1,1,3,1,3,6,8,1,4.0,1950.0,1.0,440.0,3.0,3.0,3,0,38,0,144,0,0,0.0,0,5,210000,84,57
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.0,8750,3,4,3,5,6,76.0,3,3,3.0,3.0,0.0,4.0,828.0,1.0,0.0,174.0,1002.0,3,5,0,0,1002,1.0,0.0,1,0,3,1,3,5,8,0,0.0,1973.0,1.0,902.0,3.0,3.0,3,0,0,0,0,0,0,3.0,0,8,148500,39,39
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,73.0,8499,3,4,3,6,5,0.0,3,3,4.0,3.0,0.0,1.0,0.0,1.0,0.0,616.0,616.0,5,5,796,0,1412,0.0,0.0,2,1,3,1,4,6,8,1,4.0,2007.0,3.0,432.0,3.0,3.0,3,0,36,0,0,0,0,0.0,0,3,156932,1,0
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,72.0,11072,3,4,3,5,5,0.0,3,3,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1728.0,1728.0,3,5,0,0,1728,0.0,0.0,2,0,6,2,3,10,8,0,0.0,1987.0,1.0,576.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,11,145000,43,43
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,64.0,6762,4,4,3,7,5,0.0,4,3,4.0,3.0,0.0,6.0,902.0,1.0,0.0,380.0,1282.0,5,5,0,0,1290,1.0,0.0,2,0,2,1,4,6,8,1,4.0,2007.0,2.0,662.0,3.0,3.0,3,168,0,0,0,0,0,0.0,0,5,200000,2,2
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,105.0,15431,4,4,3,10,5,400.0,5,3,5.0,3.0,4.0,6.0,1430.0,1.0,0.0,564.0,1994.0,5,5,0,0,2046,1.0,0.0,2,1,2,1,5,7,8,2,4.0,2005.0,3.0,878.0,3.0,3.0,3,188,65,0,0,175,0,0.0,0,8,450000,2,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,160,34.0,3230,4,4,3,6,5,894.0,3,3,4.0,3.0,0.0,6.0,381.0,1.0,0.0,348.0,729.0,4,5,729,0,1471,0.0,0.0,2,1,3,1,3,6,8,0,0.0,1999.0,1.0,440.0,3.0,3.0,3,0,24,0,0,0,0,0.0,0,3,172500,10,10
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,90.0,10800,4,4,3,6,7,0.0,3,3,3.0,3.0,0.0,5.0,956.0,3.0,182.0,384.0,1522.0,3,5,1066,0,2614,0.0,0.0,2,1,4,1,3,9,8,1,3.0,1974.0,2.0,624.0,3.0,3.0,3,38,243,0,0,0,0,0.0,0,6,240000,34,11
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,102.0,11143,3,4,3,8,5,0.0,4,3,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1580.0,1580.0,5,5,886,0,2466,0.0,0.0,3,0,4,1,4,8,8,1,4.0,2004.0,2.0,610.0,3.0,3.0,3,159,214,0,0,0,0,0.0,0,12,340000,3,2
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,73.0,8925,3,4,3,8,5,0.0,4,3,4.0,3.0,0.0,6.0,16.0,1.0,0.0,1450.0,1466.0,5,5,0,0,1466,0.0,0.0,2,0,3,1,4,7,8,0,0.0,2007.0,3.0,610.0,3.0,3.0,3,100,18,0,0,0,0,0.0,0,7,201000,2,2
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,120.0,10356,4,4,3,5,6,0.0,3,3,3.0,3.0,0.0,4.0,716.0,1.0,0.0,253.0,969.0,3,5,0,0,969,0.0,0.0,1,1,3,1,3,5,8,0,0.0,1975.0,1.0,440.0,3.0,3.0,3,0,0,0,0,0,0,3.0,0,1,122000,32,32
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,93.0,12299,4,4,3,7,6,67.0,3,3,4.0,3.0,0.0,6.0,1328.0,1.0,0.0,201.0,1529.0,3,5,0,0,1664,1.0,0.0,2,0,3,1,4,7,8,1,3.0,1978.0,3.0,663.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,9,213000,29,22
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,90.0,9900,4,4,3,6,5,0.0,4,3,3.0,3.0,0.0,3.0,1173.0,1.0,0.0,507.0,1680.0,3,5,0,0,1691,1.0,0.0,1,0,2,1,3,5,8,0,0.0,1967.0,1.0,550.0,4.0,3.0,3,0,67,260,0,0,0,3.0,0,4,175000,42,42
